label,shape_type,a_0,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_12,a_13,a_14,a_15,a_16,a_17,a_18,a_19,a_20,a_21,a_22,a_23,a_24,a_25,a_26,a_27,a_28,a_29,a_30,a_31,a_32,a_33,a_34,a_35,a_36,a_37,a_38,a_39,a_40,a_41,a_42,a_43,a_44,a_45,a_46,a_47,a_48,a_49,a_50,a_51,a_52,a_53,a_54,a_55,a_56,a_57,a_58,a_59,a_60,a_61,a_62,a_63,a_64,a_65,a_66,a_67,a_68,a_69,a_70,a_71,a_72,a_73,a_74,a_75,a_76,a_77,a_78,a_79,a_80,a_81,a_82,a_83,a_84,a_85,a_86,a_87,a_88,a_89,a_90,a_91,a_92,a_93,a_94,a_95,a_96,a_97,a_98,a_99,a_100
1,lorentzian,0.122490,-0.096516,0.102373,0.041401,-0.086232,-0.092930,-0.009683,-0.134948,0.123620,0.109257,0.062886,-0.059710,0.063345,-0.024253,0.105034,0.031997,0.038192,0.301525,0.078858,0.008371,0.032516,-0.043482,0.214629,0.021941,0.030487,0.126368,-0.008904,0.184370,0.243406,0.083071,0.164139,0.020951,0.134887,0.022345,0.161278,0.133606,0.203816,-0.007193,0.162888,0.107474,0.341446,0.371779,0.203893,0.268666,0.360955,0.570594,0.735319,0.655398,1.193374,1.109602,1.291361,1.527681,1.485881,1.323822,1.253023,0.959145,0.911381,0.654422,0.548999,0.522236,0.235424,0.269719,0.170115,0.194709,0.260773,0.154555,0.112755,0.088011,0.123110,0.029381,0.107067,-0.085684,0.107168,0.159456,0.084054,0.028242,0.047885,-0.065116,0.070733,0.120315,-0.008235,0.093320,0.064809,0.006497,0.037637,0.279555,0.073579,0.012088,-0.016642,-0.087469,0.007510,0.102947,0.024439,0.058253,0.102106,0.226053,0.015315,0.205085,0.131066,0.121144,0.147405
1,lorentzian,0.052807,0.132983,-0.050301,-0.048858,0.099096,0.140338,0.003261,-0.104866,-0.072549,0.014950,-0.014856,0.148505,-0.105707,0.013506,0.050704,-0.006931,0.093528,0.107659,0.152536,0.052983,0.140599,-0.039298,-0.010609,-0.003269,0.147771,0.041196,0.056656,0.140453,0.235404,0.311575,0.183702,0.221999,0.272913,0.245708,0.339120,0.365862,0.321219,0.426708,0.606660,0.682132,0.908677,1.074075,1.118769,1.365844,1.317057,1.353074,1.168994,1.040997,0.794876,0.537564,0.669701,0.585985,0.485513,0.340489,0.297402,0.262135,0.199468,0.216545,0.103655,0.201352,0.216509,0.138216,0.177107,0.025704,0.018619,0.100576,-0.142248,0.057632,0.020761,-0.001225,0.125861,0.031317,0.117965,0.158155,-0.132630,0.017554,-0.066434,0.056469,-0.080490,0.006286,0.027053,0.015149,0.091855,-0.056762,0.193644,0.014357,-0.113557,0.015086,0.130264,0.047315,0.029950,-0.002764,0.158826,0.040085,0.160501,0.074320,0.065914,0.069651,-0.003934,-0.004101,-0.151502
0,gaussian,0.009918,-0.024225,0.004590,-0.015350,0.000331,0.007530,0.024423,0.012596,-0.008695,0.027987,-0.007999,0.027996,0.004139,0.009694,0.018579,-0.006809,-0.015051,-0.004441,-0.016182,-0.033380,0.015429,0.023672,0.010704,-0.010364,-0.009244,0.025200,0.027600,0.000989,0.031097,-0.006988,-0.000463,-0.015782,-0.029698,-0.007673,-0.011626,-0.001262,0.022008,-0.000077,0.013629,-0.003631,0.019919,0.049119,0.091653,0.257794,0.517114,0.946185,1.540675,2.063600,2.456707,2.498163,2.117523,1.549556,0.950932,0.489047,0.223086,0.085624,0.020924,0.020909,-0.005269,0.003380,0.012475,-0.016589,-0.015819,0.019484,-0.021419,-0.010638,0.014204,-0.002063,-0.010455,-0.031858,0.022074,-0.002165,-0.000307,0.006680,0.028428,0.003697,-0.006597,0.005861,0.024759,-0.019842,-0.003674,-0.025700,0.001554,0.031680,-0.014697,0.000504,0.009959,0.008002,0.024708,-0.008374,-0.012066,-0.013937,0.003484,-0.006356,-0.003665,-0.017045,0.047067,0.002535,-0.003768,0.050886,0.008487
0,gaussian,0.001834,-0.004579,0.008685,0.008644,-0.000913,0.007592,-0.007777,0.010165,-0.000273,-0.009762,0.009476,0.003382,-0.013172,0.012450,0.031449,0.003456,0.010431,-0.005786,0.002337,0.014976,-0.015990,-0.005042,-0.017364,-0.018699,0.008868,-0.008548,0.029308,0.018939,-0.001337,0.007006,-0.008189,0.003654,-0.021597,-0.019414,0.005610,0.007872,-0.003910,-0.002063,0.010049,0.016957,0.023401,0.009232,0.020373,0.028869,0.122312,0.330446,0.851384,1.600239,2.398859,2.810798,2.580711,1.864431,1.080235,0.479962,0.162050,0.031312,0.003918,0.018812,-0.015214,0.016247,0.009309,-0.003869,-0.000256,0.010730,0.033275,0.007780,0.000406,0.007640,0.015092,0.031931,-0.003863,0.010103,-0.036075,-0.016603,-0.019653,0.004382,-0.013722,-0.021454,0.007547,-0.029649,0.011071,0.010768,0.020084,0.010582,-0.012684,0.000047,0.032921,-0.001201,-0.010525,-0.001303,0.013565,0.014669,-0.007284,-0.002830,0.004632,-0.001815,-0.025476,-0.002430,-0.013276,-0.021916,0.019997
0,gaussian,-0.041108,0.000860,-0.014757,0.000033,-0.006724,0.012055,0.007697,0.006820,0.010600,0.006990,-0.000295,0.018100,0.008559,0.034726,-0.010844,-0.007405,-0.015480,-0.010532,-0.005065,-0.016302,-0.003144,0.000136,0.008344,0.009598,0.000833,-0.010585,-0.009915,0.013375,-0.012026,0.007570,-0.002451,0.014022,-0.017186,0.010468,-0.012750,0.019237,-0.006798,-0.005883,0.009809,-0.000481,-0.003504,0.032999,0.057955,0.238121,0.544104,1.093085,1.856985,2.578406,2.944135,2.792310,2.160656,1.395107,0.745778,0.330703,0.116103,0.042075,0.019907,0.016077,-0.004673,0.001908,-0.019927,0.013038,-0.001973,0.039275,0.014943,0.008668,-0.006107,0.009248,0.022795,-0.002188,0.009229,-0.015543,0.007230,0.011523,0.009585,0.003299,-0.017194,-0.001333,-0.002494,-0.000006,-0.009047,0.016128,0.010325,0.018485,-0.007941,0.009048,0.000694,0.008186,0.018892,-0.017870,0.018028,0.015662,0.020073,0.010457,0.015155,-0.001585,-0.009914,-0.016247,-0.010867,0.041365,0.002482
1,lorentzian,-0.068511,-0.028975,0.082625,-0.031426,0.120894,-0.079399,-0.064166,-0.022234,-0.072903,-0.052001,-0.048404,-0.017065,-0.037960,-0.086865,0.025904,-0.061880,0.084060,-0.014524,0.025407,0.008657,0.027589,0.043614,0.139780,0.083034,-0.068597,-0.056090,0.103095,0.024089,0.134587,0.102930,0.110337,-0.029666,0.046973,-0.012100,0.198669,0.201257,0.216060,0.034789,0.068668,0.214344,0.048219,0.105081,0.216301,0.065955,0.213942,0.252578,0.235355,0.249944,0.361550,0.453734,0.516277,0.671774,0.843382,0.950215,1.047793,1.143134,1.143955,1.253883,0.895319,0.812017,0.683813,0.657190,0.483414,0.355359,0.420411,0.235255,0.255996,0.150905,0.098439,0.314178,0.250200,0.108149,0.118407,0.073992,-0.045611,0.078876,0.013294,0.054576,0.019069,0.176014,0.114319,-0.019282,0.001038,0.052506,0.104197,0.026385,-0.010779,0.143249,0.013462,0.046434,0.077942,-0.027756,0.036994,0.085085,-0.076547,0.068667,0.147378,-0.043341,-0.186768,-0.064669,0.012159
0,gaussian,-0.031206,-0.001956,-0.034782,0.005048,0.004996,-0.007324,-0.000044,0.006565,0.017250,-0.006940,0.031835,-0.022851,0.032027,-0.038504,-0.009184,0.026307,0.004962,0.013498,0.017074,0.013880,-0.026562,-0.019093,-0.003257,0.005535,0.005709,-0.003605,-0.007074,0.027882,0.004213,0.008555,-0.004048,-0.009742,0.007689,0.019555,0.023273,0.008710,-0.026052,0.015290,-0.030162,-0.022120,-0.011619,-0.012631,0.026812,0.037365,0.089241,0.170228,0.390031,0.749359,1.181822,1.767804,2.316708,2.685315,2.792975,2.566805,2.078988,1.497720,0.986395,0.529204,0.272086,0.147408,0.061654,-0.013250,0.051999,0.020492,0.014514,-0.015710,-0.013109,0.023823,0.005768,0.001142,0.016651,-0.027934,0.010121,-0.004328,0.021732,-0.002120,-0.011083,-0.016303,0.011171,-0.031865,0.031505,-0.001112,0.007804,-0.034087,-0.017491,0.062623,0.002436,0.010040,-0.028851,-0.038553,-0.015847,0.019246,0.019723,-0.018312,-0.011130,0.000107,-0.045169,0.003715,0.016075,0.018354,0.003382
0,gaussian,0.007941,-0.002210,0.010354,0.024348,-0.003743,-0.003743,0.025246,0.012269,-0.007505,0.008674,-0.007408,-0.007445,0.003868,-0.030587,-0.027576,-0.008989,-0.016192,0.005024,-0.014516,-0.022578,0.023431,-0.003609,0.001080,-0.022777,-0.008703,0.001773,-0.018400,0.006006,-0.009602,-0.004663,-0.009619,0.029612,-0.000216,-0.016909,0.013153,-0.019501,0.003421,-0.030964,-0.019788,0.008259,0.027923,0.048042,0.111672,0.248786,0.481419,0.885197,1.411953,2.019659,2.524897,2.797257,2.830027,2.511652,1.989823,1.426998,0.911483,0.518771,0.239488,0.108219,0.050436,0.031648,-0.002571,-0.001530,-0.017324,-0.019042,0.013006,0.021685,-0.001151,0.016043,0.005781,-0.010313,0.005777,0.024588,-0.000573,0.025013,-0.041881,0.013139,0.001392,-0.004780,0.001467,-0.031774,-0.003512,0.005709,0.023626,-0.008285,-0.012925,-0.008021,0.014634,0.005256,-0.008469,0.008205,0.001552,0.015485,-0.011223,-0.005238,-0.006268,-0.023397,0.004734,0.004173,0.000082,-0.003750,-0.022627
0,gaussian,0.001662,0.034305,0.014876,0.001064,0.016618,0.015508,-0.014487,0.011360,-0.002663,-0.020042,0.016507,-0.000630,-0.014055,-0.024170,-0.014792,0.003119,-0.011622,0.016611,-0.004308,0.001346,-0.003938,-0.018850,0.004312,0.008588,-0.007274,-0.022200,0.013776,0.036713,-0.023670,-0.003358,0.002960,0.011233,-0.013541,0.001582,0.008637,0.014968,0.022312,-0.010810,-0.012792,-0.010974,0.002927,0.026360,0.074340,0.241738,0.462606,0.894346,1.514206,2.174215,2.703215,2.893812,2.700089,2.216904,1.540660,0.958404,0.515410,0.223700,0.101759,0.034887,0.005653,0.015358,0.001013,0.012287,0.001596,0.010070,-0.005233,-0.012522,0.022001,-0.019335,-0.016448,0.005940,0.003774,-0.008158,-0.010163,-0.024188,0.000019,0.002334,-0.002760,0.008443,-0.010335,-0.005430,0.006199,-0.000623,-0.007886,-0.000556,-0.002466,0.000815,-0.003476,-0.009424,-0.012353,-0.001143,0.008091,0.018027,0.020315,0.017533,0.016937,-0.009417,-0.000663,0.017199,0.002943,0.011495,-0.002446
0,gaussian,0.003129,0.017736,-0.031506,-0.009617,0.015157,0.036399,-0.008227,0.011442,-0.032687,-0.004643,-0.006109,-0.009303,-0.001876,-0.008028,0.013850,-0.031342,0.026359,-0.016055,0.027453,0.027961,0.036452,0.008252,-0.003460,-0.004141,0.016704,-0.002713,-0.003401,0.004981,-0.031060,-0.035577,0.006683,-0.001056,0.008275,0.013160,-0.012415,-0.006923,0.012512,-0.014955,0.010150,-0.003932,-0.002760,0.017289,0.080876,0.196138,0.431038,0.862013,1.398004,1.974446,2.469330,2.667779,2.484807,2.013379,1.410013,0.878228,0.457335,0.221866,0.080587,0.028388,0.030130,0.014715,0.013976,0.007765,0.006164,0.027395,0.012198,0.004137,0.005053,0.013759,0.002599,-0.006172,0.027995,-0.002965,0.010310,-0.014778,0.004612,0.010224,0.002766,-0.020863,0.003178,0.015395,0.009810,-0.029099,0.007954,-0.015045,-0.000895,0.016749,0.007180,-0.002242,-0.014732,0.016300,0.009406,-0.023424,0.007639,-0.024142,-0.033488,0.009829,0.006356,-0.003691,-0.016751,-0.008592,0.000344
0,gaussian,-0.004815,0.004903,-0.000014,0.011841,0.002269,0.007427,-0.011645,-0.014327,-0.000463,-0.012810,-0.001404,0.011384,0.011489,-0.000751,-0.006692,0.002680,-0.024605,-0.006307,0.017212,0.007601,0.001411,-0.015402,-0.008258,-0.004777,0.001290,0.005600,-0.001001,0.009741,-0.006903,-0.021901,0.016188,-0.024474,-0.009374,0.011272,-0.006868,-0.008805,-0.003877,0.019245,0.005118,-0.011816,-0.009772,-0.010180,-0.022662,-0.000676,-0.000964,0.033427,0.128279,0.375222,0.895208,1.636944,2.331980,2.695814,2.412615,1.747910,0.998511,0.450487,0.147596,0.060147,0.015906,0.007949,-0.028939,-0.011123,-0.012886,0.006352,0.007173,0.002780,-0.017697,0.015969,-0.005911,0.012705,0.003573,0.007704,0.008677,0.002457,-0.011152,0.003740,0.001504,0.009969,-0.014446,0.000751,-0.006118,0.020428,-0.001963,-0.017016,-0.002638,0.011018,0.008678,-0.004362,-0.007092,-0.012306,0.006554,0.006954,0.009081,-0.027590,-0.000664,0.002010,0.020700,0.004507,-0.000933,0.004255,0.004496
0,gaussian,-0.015937,-0.010137,0.020126,-0.021469,-0.034325,0.022593,0.012757,0.006555,0.000017,-0.019106,-0.016310,-0.012455,0.039444,0.000605,-0.011663,0.003772,0.020176,0.004844,0.009697,0.000996,0.004583,-0.038228,-0.000496,-0.004556,0.022686,0.016311,0.014520,-0.013478,0.000662,0.008887,-0.000073,-0.048641,-0.012774,0.019357,0.006687,-0.018904,0.021201,0.011563,0.006101,0.025952,0.083403,0.121964,0.309019,0.597488,1.042832,1.604355,2.187498,2.634612,2.824608,2.680057,2.229957,1.644452,1.068663,0.606179,0.268812,0.130679,0.066392,0.006734,-0.027605,-0.009248,0.024477,0.028114,0.032066,-0.000950,-0.011113,0.043070,0.025744,-0.008570,-0.001296,-0.005945,0.029435,0.000766,0.021299,-0.000453,0.028842,0.019978,0.009902,0.034972,-0.007397,-0.006760,-0.002875,-0.025306,0.012855,-0.003955,-0.009236,-0.007276,0.017045,0.008263,-0.001852,-0.027687,-0.019578,0.008201,0.001064,0.006643,-0.022072,-0.017535,0.007190,0.028241,0.018402,-0.008690,-0.027966
1,lorentzian,-0.030398,0.096675,0.059401,0.006788,0.010275,-0.026827,-0.040561,-0.015523,-0.033725,0.043806,0.003477,-0.040961,-0.041025,0.070968,-0.023512,0.097565,-0.044316,0.037335,0.078068,-0.019304,-0.065271,0.128182,0.087990,0.087895,-0.044754,0.042578,-0.081534,0.116032,0.090517,0.199818,0.096639,0.191224,0.192511,0.205164,0.255993,0.163640,0.307372,0.259764,0.314536,0.588453,0.640700,0.689215,0.759592,0.903157,0.904169,1.075911,1.021204,0.919699,0.826352,0.615046,0.611036,0.416839,0.225027,0.320187,0.135906,0.289838,0.219208,0.153414,0.226569,0.041569,0.188642,0.230134,0.145976,0.088168,0.127367,0.193306,0.015253,0.083081,-0.064252,0.080414,-0.013175,-0.065707,0.114453,0.028245,0.014361,0.101134,-0.009420,0.029688,0.032143,-0.014455,-0.012125,0.039256,-0.091965,0.057777,0.099348,0.010933,-0.015706,-0.006029,-0.020850,0.015094,-0.039100,-0.028385,0.003467,-0.031327,0.086158,-0.035691,-0.088978,0.109510,0.043456,-0.027869,0.026668
1,lorentzian,0.230927,0.012240,-0.078544,-0.062280,0.079913,-0.006818,-0.117634,0.083473,0.018918,0.041583,-0.054892,0.111308,-0.053790,0.063813,-0.058549,0.153732,0.118245,0.151146,0.028876,0.322424,0.031556,0.178601,0.113886,-0.068072,-0.088446,0.152952,0.087435,0.197118,0.214999,0.166472,0.189062,0.157487,0.158673,0.183989,0.128077,0.344508,0.087827,0.344679,0.383405,0.406388,0.556907,0.432407,0.733492,0.914638,0.874505,1.152785,1.164871,1.390000,1.360612,1.127433,0.968499,0.843391,0.706561,0.525623,0.396379,0.195083,0.191375,0.124907,0.286954,0.207804,0.261502,0.108930,0.230234,0.053778,0.185287,0.101468,0.114936,0.084304,-0.039982,0.132019,0.114537,0.097560,-0.005892,0.015502,-0.092067,0.055447,0.023888,0.019345,0.128194,0.077128,0.001066,-0.141575,0.077465,0.172528,0.016024,-0.001274,-0.032849,-0.074651,-0.045419,0.064941,-0.021210,0.023885,-0.061791,0.025236,0.046552,0.026844,0.083482,-0.040313,0.136570,-0.020663,0.027292
1,lorentzian,0.012592,-0.096847,0.050316,0.161523,0.009338,0.053113,-0.060362,0.092802,0.066246,-0.004296,0.041045,0.119954,0.047699,0.034358,-0.058873,0.035548,0.042160,-0.016097,0.072075,-0.044215,0.057150,0.110788,0.044648,0.007769,0.066481,-0.020192,0.056346,0.035940,0.047287,-0.042119,0.039268,-0.003343,0.051272,0.054478,-0.064618,0.151131,0.032220,0.113128,-0.050745,0.165941,0.141408,0.114958,0.136459,0.214200,0.204490,0.236413,0.187681,0.278295,0.335618,0.365336,0.305096,0.468029,0.488892,0.727150,0.686562,0.964530,1.079320,0.902526,0.993945,0.894656,0.876270,0.694448,0.535234,0.606321,0.420014,0.245039,0.323225,0.249291,0.241773,0.057570,0.123897,0.137450,0.169016,0.037080,0.172723,0.138356,0.027987,0.101667,-0.009711,0.000123,0.085855,0.046137,0.002079,0.143250,0.058469,-0.014095,0.006948,-0.021613,-0.124455,0.178346,-0.006807,0.105456,-0.033258,0.123129,0.008995,-0.027206,0.059296,-0.009404,0.081828,0.035577,0.085707
0,gaussian,0.007552,0.015898,0.010613,-0.010320,0.005321,-0.002275,-0.000945,-0.007304,-0.001207,0.011070,-0.011133,0.000213,0.020209,-0.006057,-0.005066,0.010545,0.000986,-0.001292,0.020966,-0.017258,-0.001745,-0.006176,-0.020595,-0.011220,-0.000423,-0.019723,-0.001609,-0.003382,0.012852,0.004100,-0.000494,-0.000881,-0.005711,-0.006189,0.000665,-0.012588,-0.018503,-0.004613,0.006007,-0.009646,-0.031321,0.020081,0.045610,0.125925,0.319192,0.679006,1.221439,1.842799,2.416610,2.729677,2.597850,2.101911,1.461065,0.911804,0.428760,0.206270,0.064622,0.026782,0.019892,-0.023328,-0.001596,0.017653,0.012374,0.026654,-0.011092,-0.005129,-0.002361,0.003518,-0.007372,-0.006580,-0.005522,0.001910,0.003486,-0.007054,0.001602,0.022984,-0.016591,0.013927,0.002773,-0.005436,-0.001815,-0.013373,-0.001942,-0.025916,-0.000189,-0.001148,0.018171,-0.004418,-0.009534,-0.008463,-0.015948,0.016041,0.001708,0.007950,0.015288,-0.007984,-0.003942,0.004220,0.002340,-0.012339,-0.002682
1,lorentzian,0.039431,0.047664,-0.057222,0.091127,0.087746,0.099713,0.066244,-0.111717,0.128549,-0.023783,0.033012,-0.078230,0.082000,-0.052241,0.178787,0.237293,0.198454,0.067768,0.030191,0.104902,0.060477,0.001747,-0.079429,0.142191,0.012728,0.104811,0.110602,0.019806,0.209078,0.067418,0.139016,0.213361,0.150565,0.062071,0.100693,0.326353,0.296352,0.360941,0.240499,0.429582,0.742206,0.739628,1.048095,0.997680,1.087744,1.071741,1.083260,0.965046,0.926783,0.639101,0.353057,0.505541,0.425048,0.342885,0.229916,0.299512,0.250584,0.311184,0.063145,0.035889,0.179743,0.062069,0.074017,-0.010040,0.150167,0.009361,-0.003255,-0.058611,0.127758,0.139074,0.104601,0.104058,0.011818,-0.196499,0.082697,-0.012415,-0.106965,0.054463,0.105902,0.050689,-0.104199,0.061555,0.080845,-0.093770,0.050225,-0.000022,0.044848,0.105500,0.035774,0.040057,-0.014495,0.071196,0.011468,-0.032650,0.060155,-0.023351,0.044911,0.004508,-0.130062,-0.016688,-0.033740
0,gaussian,-0.006783,-0.006887,0.005196,-0.007089,0.007889,-0.013105,-0.018000,0.020496,-0.000492,0.013235,0.007477,-0.005451,0.007018,0.007724,-0.010457,-0.006283,0.010249,-0.002687,0.011245,-0.013302,-0.005005,0.007984,0.029936,0.006982,0.005682,-0.008078,-0.006253,0.001416,0.014889,-0.013432,-0.004556,-0.003735,-0.020147,-0.006194,-0.008309,0.007583,0.018715,0.005195,-0.000150,0.007486,-0.005823,0.010800,0.001803,-0.003765,0.061791,0.168388,0.389610,0.867321,1.531716,2.244489,2.812154,2.943520,2.577876,1.926336,1.197632,0.610547,0.267750,0.113593,0.022391,-0.002612,-0.006793,0.012206,-0.005941,-0.018594,-0.002183,-0.012069,-0.025143,0.005709,-0.011331,0.018788,-0.004013,-0.011747,-0.000180,0.019794,-0.004423,0.008558,0.012426,0.020590,0.018902,0.007385,0.006880,0.012886,0.003216,-0.007273,0.001276,0.004947,0.015630,-0.000544,0.014693,-0.014592,-0.003666,0.006810,0.002733,0.009005,0.000896,0.017874,0.010067,0.003501,-0.002061,-0.007524,0.010870
1,lorentzian,-0.029324,0.045562,0.035544,-0.062232,0.016008,0.117379,-0.030146,-0.006936,-0.045733,0.149982,0.193414,0.032088,0.002555,0.054899,0.123052,0.035576,-0.030512,-0.011034,-0.125451,-0.032982,-0.016472,0.091855,0.270430,0.125779,0.039737,0.358741,0.073946,0.027797,0.182366,-0.007401,0.223755,0.124568,0.164665,0.159501,0.179288,0.123368,0.206857,0.134246,0.453305,0.374271,0.474245,0.392817,0.545819,0.781098,0.724806,0.857641,1.146006,1.195926,1.134873,1.178058,1.039457,0.657518,0.715378,0.702253,0.429902,0.346139,0.464912,0.170173,0.435216,0.146076,0.085420,0.187254,0.122529,0.281387,0.343255,0.226912,0.009299,0.039227,0.207984,-0.031090,0.084110,0.024608,-0.021421,0.133633,0.220711,0.144867,0.127044,-0.008014,-0.025881,0.082093,0.137549,0.129475,-0.017460,-0.137184,0.205614,0.120258,0.102410,0.174773,0.103308,-0.027139,-0.027467,-0.131508,-0.063948,0.035063,-0.035330,0.059510,-0.032987,0.115743,-0.228314,-0.037721,-0.103006
1,lorentzian,0.139749,0.011466,-0.104474,-0.009414,0.083599,-0.112217,-0.135343,0.044593,-0.056425,0.156472,0.040143,0.156721,0.101073,0.109510,0.001038,-0.073957,0.187429,0.148182,0.065435,-0.051351,0.093343,0.046589,0.034493,0.106830,0.066667,-0.100374,0.157143,-0.002271,0.134989,0.129461,-0.029057,0.056774,0.064542,0.137997,0.155597,0.083862,0.073097,0.154899,0.088342,0.130310,0.087783,0.242916,0.037211,0.104458,0.212405,0.198974,0.032051,0.201733,0.366083,0.291308,0.405046,0.612486,0.609510,0.696537,0.701678,0.996629,0.958269,1.186017,1.080440,0.962426,0.760505,0.830822,0.671797,0.480528,0.431765,0.469127,0.322711,0.366358,0.321032,0.195727,0.241364,0.147375,0.112255,0.028511,-0.074515,0.039453,0.068619,0.116982,-0.005174,0.120858,0.135963,0.034759,0.038517,0.146395,0.028350,0.069820,-0.035065,0.190071,0.005293,-0.077576,-0.105777,0.171625,0.033570,0.005477,0.063567,0.087518,-0.065127,-0.171669,0.018985,0.135675,-0.033363
1,lorentzian,0.006860,0.092259,0.040223,-0.067659,0.071920,-0.067633,0.078135,-0.039644,0.016109,-0.039430,-0.070237,-0.033235,0.019339,0.057054,0.090998,0.004782,0.044649,0.115911,-0.127585,0.153703,-0.021464,0.123614,-0.028563,-0.030883,0.023971,-0.048619,0.205103,0.087800,0.149617,0.102267,0.127126,0.168531,0.186611,0.274026,0.193887,0.176136,0.194541,0.205355,0.316757,0.333438,0.448856,0.486194,0.486306,0.661386,0.915524,1.052956,1.004779,1.248540,1.175176,1.085936,1.033837,0.787367,0.724965,0.698100,0.503307,0.541839,0.440621,0.377833,0.211535,0.267577,0.141105,0.260485,0.017105,0.174057,0.149776,0.071994,0.091399,0.077974,0.040453,0.169599,0.025182,0.060903,0.128516,0.189400,0.033343,0.045445,0.124946,0.032456,-0.007346,-0.059069,0.161446,0.057481,0.032322,0.035021,0.007607,0.078775,0.003252,0.009894,0.104270,-0.032133,-0.036972,0.094200,0.103286,-0.033985,-0.036932,-0.076511,-0.032354,-0.015553,0.184808,-0.115557,-0.045709
1,lorentzian,-0.053163,0.016530,0.105994,0.065422,-0.116951,0.087372,0.010682,0.164919,0.023130,0.063778,-0.060373,0.154706,0.146231,-0.164128,0.099344,0.008781,0.036686,-0.031722,-0.032134,0.005354,-0.023864,-0.038741,0.022628,-0.033757,-0.010125,-0.057738,0.016422,-0.168184,0.157301,-0.016544,0.101080,0.109256,0.091860,0.087611,0.132605,0.074681,-0.035446,0.038143,0.028099,0.185212,0.184349,0.134148,0.273408,0.144698,0.273317,0.126117,0.316544,0.343425,0.324513,0.588904,0.292295,0.588716,0.667607,0.817635,1.137180,1.173377,1.131074,1.282759,1.154648,1.152136,0.993891,0.821902,0.671467,0.643408,0.446360,0.387607,0.269313,0.418462,0.335894,0.225043,0.245526,0.389563,0.065940,0.137378,0.152023,0.063970,0.082675,0.109062,0.027588,0.092213,-0.068255,0.133444,-0.057455,0.005242,0.140318,0.044267,0.071615,-0.046078,0.032505,-0.008566,0.074470,-0.053964,0.122634,0.008698,0.066057,0.066978,-0.103845,-0.051126,-0.050651,0.102477,0.073873
1,lorentzian,-0.032246,0.093683,-0.129899,-0.042162,0.081665,0.033342,-0.005896,-0.001887,0.010882,-0.000880,-0.011803,0.040847,-0.079161,0.082259,0.011043,0.023643,0.001266,0.058870,0.070711,-0.017999,0.080782,0.050843,0.044483,0.093574,0.094996,0.100900,0.082031,0.170460,0.091329,0.026384,0.079619,0.170220,0.212461,0.136202,0.235070,0.295165,0.230791,0.213659,0.235145,0.445282,0.530492,0.475560,0.676306,0.725941,0.934474,1.074069,1.093923,1.164221,1.152161,1.013680,0.893968,0.771982,0.769680,0.610616,0.589379,0.372105,0.279640,0.358371,0.279392,0.163563,0.325697,0.359863,0.125528,0.126606,0.269306,0.142638,0.125629,0.187497,0.035034,-0.030047,0.066166,0.110279,0.169510,0.042188,0.048102,-0.027846,0.120867,0.066741,0.022071,0.028302,0.079343,-0.020833,-0.028807,-0.001598,0.038350,-0.035665,0.080618,0.049361,-0.050953,0.020075,-0.052281,-0.008572,0.010903,0.053749,0.073731,0.042265,0.045054,-0.006887,0.015981,0.029497,0.060376
1,lorentzian,-0.085288,0.041064,0.200546,0.149621,0.035221,0.015049,0.076510,0.189644,-0.109187,0.095789,-0.035710,-0.105791,-0.008542,-0.060873,-0.150014,0.227995,0.215578,0.015869,0.063090,0.394248,-0.024668,-0.098410,0.110673,-0.034804,0.066934,0.163069,0.248695,0.164319,0.290262,0.195716,0.288156,0.184772,0.215724,0.288755,0.265995,0.418414,0.433458,0.673082,0.693465,0.914272,1.148545,1.149022,1.190671,1.163713,1.069338,1.138788,0.925012,0.682533,0.699830,0.596719,0.328363,0.497454,0.257310,0.162583,0.265749,0.141678,0.211532,0.217909,0.020086,0.083210,0.169538,0.122337,0.006281,0.034826,0.275196,0.090693,0.105468,0.224715,-0.053079,-0.046272,0.146180,-0.025666,0.037621,-0.044838,0.031808,0.098799,0.172734,-0.242272,0.099226,0.169726,-0.024934,-0.008465,0.044074,-0.039926,-0.179996,0.055254,0.153180,-0.005706,0.077623,-0.129301,-0.113412,0.064409,0.103550,-0.223568,0.114104,-0.041652,-0.176188,-0.102298,-0.045560,0.032680,-0.085540
